control_id,dataset,case_id,source_case_id,presence_stratum,class_stratum,original_text,assigned_text,original_text_sha256,assigned_text_sha256,source_is_self,text_changed
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00231_gl_sa_t1,medclipseg_brisc:brisc2025_test_00060_gl_ax_t1,present,glioma,An abnormal glioma mass is found in the center section.,An area of glioma tumor is identified in the lower part of the brain.,13952551b6bda4c1381a3adba8553ab9ec52cf6c91f6f13cdec17c6add80aa61,666a858ac9b76d22d21753630a2d546ac34f7bc8939149efecde5d929d14b839,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00232_gl_sa_t1,medclipseg_brisc:brisc2025_test_00023_gl_ax_t1,present,glioma,MRI reveals a glioma tumor located in the center region.,Presence of a glioma mass detected in the center area.,2f555ad0f344a44874ce79f8f2c0d1363cd9ca66ff8816ae6cc45c0d2fbf1b60,a978b4c8ed667d045047dc865ec0d1fdc50dc33816656f0858701228ac4e9d72,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00233_gl_sa_t1,medclipseg_brisc:brisc2025_test_00174_gl_sa_t1,present,glioma,A suspicious glioma lesion is located in the center section.,An abnormal glioma mass is found in the center section.,4c730d5ea71c66c2c0d988dc2af5858148cddd7dd5e07481b5b3561bd66c0897,13952551b6bda4c1381a3adba8553ab9ec52cf6c91f6f13cdec17c6add80aa61,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00234_gl_sa_t1,medclipseg_brisc:brisc2025_test_00129_gl_co_t1,present,glioma,The center brain region contains a detected glioma tumor.,The center region shows signs of a glioma tumor.,c835f23603372fcba8de3c96acdc868564af083f48fd74d6265d3e5e36039428,631cd0589f14ef387578d98de4537640373544da0265a24ebde45eda36e6b53a,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00235_gl_sa_t1,medclipseg_brisc:brisc2025_test_00078_gl_ax_t1,present,glioma,A glioma tumor can be seen in the right portion of the brain.,A glioma tumor is present in the center region of the brain.,e5d28b5e60da0f8dcf80d2b8df30863f0a8eceab2dda1144db52935df0abdb8a,f0e2eb7a6f37bb448676b1c15e70b8e9e7eed4b9a13c461b70bd007a02b0ce75,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00236_gl_sa_t1,medclipseg_brisc:brisc2025_test_00211_gl_sa_t1,present,glioma,The upper brain region contains a detected glioma tumor.,There is a glioma lesion affecting the center area of the brain.,5e559cb317ac8bb5c22a73840f87759c1a34df012b3f6427ac8d444ad209426e,d45a1e67ce275c449af4bbd72119cb1079de7eb70b027e34155fb9aed6c4e5ac,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00237_gl_sa_t1,medclipseg_brisc:brisc2025_test_00097_gl_co_t1,present,glioma,An area of glioma tumor is identified in the upper part of the brain.,Detected abnormal growth of glioma tumor in the center part.,e8cb46a7468d66cb69d93c6eeb04443b9a26dca30a6b035c7a08cc89c3ddaee8,4a8f6a8eef57ba18fca9754ccce00339f987f7466099e06c38a0ba7eea1a2c5b,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00238_gl_sa_t1,medclipseg_brisc:brisc2025_test_00052_gl_ax_t1,present,glioma,The scan shows a glioma tumor positioned in the center.,There is a glioma lesion affecting the center area of the brain.,c9f00df6a7cd13c17cc42f8d837be9afd4002999db16ad69ca6d3de3a58e7da9,d45a1e67ce275c449af4bbd72119cb1079de7eb70b027e34155fb9aed6c4e5ac,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00239_gl_sa_t1,medclipseg_brisc:brisc2025_test_00206_gl_sa_t1,present,glioma,Findings indicate a glioma tumor situated in the center area.,Imaging demonstrates a glioma tumor occupying the upper region.,49a9033e92c1cc8c75585e7dcb4acbd2f770be64808e725de0a9aecc4173d04f,34c184fe8d7c7c3710a3117b4dae39524dbbdbb73600584eb96df4981fa558f5,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00240_gl_sa_t1,medclipseg_brisc:brisc2025_test_00108_gl_co_t1,present,glioma,A glioma tumor is visible in the center region on the scan.,A suspicious glioma lesion is located in the upper section.,85624fdb0ee76f8948ec21a965dd45db583439afa1d18d6cba9b51132314bd8e,c1ec50ee82847362b99cc35882087d9b830926ae8b32cf9eff15a90b857f5d15,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00241_gl_sa_t1,medclipseg_brisc:brisc2025_test_00164_gl_co_t1,present,glioma,A focal glioma mass is identified in the center region.,A glioma tumor can be seen in the upper portion of the brain.,871db0f9243cc24f0f3a21024ba26e11de397e7a8b990df8cb2f08528ab83955,1e74b569e0310671ca7c1154c83d6bc05c8d0a593b74a931f181d934c49eb02d,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00242_gl_sa_t1,medclipseg_brisc:brisc2025_test_00070_gl_ax_t1,present,glioma,An abnormal glioma mass is found in the center section.,An area of glioma tumor is identified in the right part of the brain.,13952551b6bda4c1381a3adba8553ab9ec52cf6c91f6f13cdec17c6add80aa61,a2e2585b83e16e4988a51c38161e314b2dfe6220097f5a91d21f1deb5674f001,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00243_gl_sa_t1,medclipseg_brisc:brisc2025_test_00003_gl_ax_t1,present,glioma,Detected a glioma neoplasm in the center region of the brain.,Detected glioma lesion located at the center area.,99ea01dabfc2ab57f311e00f13b1d2af004d2c83dc181a2cf4933defa46db093,8106ef524d37f3628052f2aafb7c8d13fcac634c9226294f4eb5619536dcc65d,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00244_gl_sa_t1,medclipseg_brisc:brisc2025_test_00024_gl_ax_t1,present,glioma,Imaging reveals a glioma abnormality located in the center.,MRI reveals a glioma tumor located in the center region.,76b2f2dc3c1dff710cd5b1e8963fa97211c6059a3b8d591f4a25805fec81821c,2f555ad0f344a44874ce79f8f2c0d1363cd9ca66ff8816ae6cc45c0d2fbf1b60,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00245_gl_sa_t1,medclipseg_brisc:brisc2025_test_00219_gl_sa_t1,present,glioma,A suspicious glioma lesion is located in the center section.,An abnormal glioma mass is found in the center section.,4c730d5ea71c66c2c0d988dc2af5858148cddd7dd5e07481b5b3561bd66c0897,13952551b6bda4c1381a3adba8553ab9ec52cf6c91f6f13cdec17c6add80aa61,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00246_gl_sa_t1,medclipseg_brisc:brisc2025_test_00087_gl_co_t1,present,glioma,There is evidence of a glioma lesion in the upper part of the brain.,A glioma tumor can be seen in the center portion of the brain.,070a7cf2dbb10e5e799ce85cc424638aaebd601c4f91526893c485eb34635380,ff3ec6112afd48df3de951c60f6b60b8b5ea9a99f92e2d539b059ae28c308267,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00247_gl_sa_t1,medclipseg_brisc:brisc2025_test_00195_gl_sa_t1,present,glioma,MRI findings reveal a glioma tumor in the center zone.,MRI reveals a glioma tumor located in the center region.,276cce60ebb928eb66ea199c9e004b1bc65016b0b1e3244f46161f7d57a08f2b,2f555ad0f344a44874ce79f8f2c0d1363cd9ca66ff8816ae6cc45c0d2fbf1b60,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00248_gl_sa_t1,medclipseg_brisc:brisc2025_test_00041_gl_ax_t1,present,glioma,Imaging reveals a glioma abnormality located in the upper.,MRI reveals a glioma tumor located in the center region.,e6c76a7c705dfa210fadd08a1ce5d14a50f751098d705df7801d243bd940c88e,2f555ad0f344a44874ce79f8f2c0d1363cd9ca66ff8816ae6cc45c0d2fbf1b60,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00249_gl_sa_t1,medclipseg_brisc:brisc2025_test_00071_gl_ax_t1,present,glioma,Imaging reveals a glioma abnormality located in the upper.,MRI reveals a glioma tumor located in the center region.,e6c76a7c705dfa210fadd08a1ce5d14a50f751098d705df7801d243bd940c88e,2f555ad0f344a44874ce79f8f2c0d1363cd9ca66ff8816ae6cc45c0d2fbf1b60,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00250_gl_sa_t1,medclipseg_brisc:brisc2025_test_00121_gl_co_t1,present,glioma,Detected a glioma neoplasm in the upper region of the brain.,Detected glioma lesion located at the center area.,851c25261f67f36ec7b502261c12dcfd82242ceaf4f479d76327db1af98af117,8106ef524d37f3628052f2aafb7c8d13fcac634c9226294f4eb5619536dcc65d,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00251_gl_sa_t1,medclipseg_brisc:brisc2025_test_00058_gl_ax_t1,present,glioma,Presence of a glioma growth observed in the center brain area.,The MRI shows a glioma mass located within the center region.,5697e88b576b84c5eea19d85b299f53b823303b7b0f563e28f92fc916e64b1c8,0737b0bbd79debb2a5599150a77d5d8ff13cddcafc1fc6b9709116ddb828f1a2,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00252_gl_sa_t1,medclipseg_brisc:brisc2025_test_00125_gl_co_t1,present,glioma,The center part of the brain exhibits a glioma abnormality.,The center section of the brain contains a glioma lesion.,bf7d5d0af60c23c05be2ddc91fd42591e74752429eac89d3958b99bbe22cf2d8,91e095d27f6bfadceaf39ab8fcfd82a809f6c5d62ff2317d920fadd35a2654c5,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00253_gl_sa_t1,medclipseg_brisc:brisc2025_test_00244_gl_sa_t1,present,glioma,Imaging identifies a glioma tumor in the center quadrant.,Imaging reveals a glioma abnormality located in the center.,976c2709a844aa12b7f0f67def4065648ff97d89849741d8a4c0215d364413e3,76b2f2dc3c1dff710cd5b1e8963fa97211c6059a3b8d591f4a25805fec81821c,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00254_gl_sa_t1,medclipseg_brisc:brisc2025_test_00018_gl_ax_t1,present,glioma,Imaging demonstrates a glioma tumor occupying the center region.,Imaging identifies a glioma tumor in the lower quadrant.,a01ed7c9def4eda066a3b438eae4a6413519b7d146e90aff0e0b2cbe2335074a,a7335db614d96d39e44f88b5dee07b63692596f4e08e0dc30adcd15a154dc3b1,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00267_me_ax_t1,medclipseg_brisc:brisc2025_test_00364_me_ax_t1,present,meningioma,Presence of a meningioma growth observed in the lower-right brain area.,The MRI shows a meningioma mass located within the center region.,b84111d0dfbce0ef73e0d961adb510b0521d64f92253a6b0746852d59984c4fd,594103e987c61b52f6be17f5217cd49d651556f043bcb77b915f8387bd0b8488,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00268_me_ax_t1,medclipseg_brisc:brisc2025_test_00353_me_ax_t1,present,meningioma,Detected abnormal growth of meningioma tumor in the center part.,Detected meningioma lesion located at the center area.,6efffa9a00a341fa9822256d74fb411a2c39ed609b5558df336ca42731485617,9f00d56273248bc33ac550562e6249b5178a91f158dcd9929b01e41eefd533a4,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00277_me_ax_t1,medclipseg_brisc:brisc2025_test_00336_me_ax_t1,present,meningioma,A focal meningioma mass is identified in the upper region.,A meningioma tumor has been identified in the center area.,2450b5b82b7c7f6ed7aa6bae58683f6d945829dad0097301a81b248a71315ecf,b3b6daa39feac6a194c648f4a649a82b6bf69a4381abbc673f3b9b4dc7184a20,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00281_me_ax_t1,medclipseg_brisc:brisc2025_test_00296_me_ax_t1,present,meningioma,There is evidence of a meningioma lesion in the center part of the brain.,There is evidence of a meningioma lesion in the left part of the brain.,6c4c76c58d9a7ccadf9fcb6c6344e272bd41feb32dcbd41d774e5628c66cccce,d159893664f00f53b3cc97adba11041b7f2456363c9eb9755e83ca72ac503f81,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00285_me_ax_t1,medclipseg_brisc:brisc2025_test_00541_me_sa_t1,present,meningioma,The center brain region contains a detected meningioma tumor.,The center part of the brain exhibits a meningioma abnormality.,3a8d8647a63b4430ecb9a0830693a7b8a26e1a6eedbe17bcf25fa38fe237df2d,155c8bf03b739082e4887f319c91a5559cb45b465a1d52d2cd2f5994123aa555,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00296_me_ax_t1,medclipseg_brisc:brisc2025_test_00277_me_ax_t1,present,meningioma,There is evidence of a meningioma lesion in the left part of the brain.,A focal meningioma mass is identified in the upper region.,d159893664f00f53b3cc97adba11041b7f2456363c9eb9755e83ca72ac503f81,2450b5b82b7c7f6ed7aa6bae58683f6d945829dad0097301a81b248a71315ecf,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00297_me_ax_t1,medclipseg_brisc:brisc2025_test_00380_me_ax_t1,present,meningioma,Detected meningioma lesion located at the lower-right area.,Findings indicate a meningioma tumor situated in the lower area.,0d6ec27b53800fa021c6f079c2a5962907969d7ff7618c4f82c3cd5853be3ea7,ccace20f1447d1281109735d548894858638bac2845b947e0672ba6ca09cb2e5,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00299_me_ax_t1,medclipseg_brisc:brisc2025_test_00556_me_sa_t1,present,meningioma,The lower-left part of the brain exhibits a meningioma abnormality.,The upper brain region contains a detected meningioma tumor.,f5b3304cd99826eafef71909e49a1a47acef6ff1106cd5cb20e118d316a729df,eecea497e52f90ff109c31158566eb7d2670fcf83750130130c61f7f7f7c7e64,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00324_me_ax_t1,medclipseg_brisc:brisc2025_test_00535_me_sa_t1,present,meningioma,Imaging identifies a meningioma tumor in the center quadrant.,Imaging reveals a meningioma abnormality located in the upper-left.,d7591b1506dd10f8745f956d02837b0c6435f6aedda204c3d32323e013a2c097,7f071641cef41379d59d754d8b7105f01e0b62cc099ef6e2f3affc9f7b790edd,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00325_me_ax_t1,medclipseg_brisc:brisc2025_test_00517_me_sa_t1,present,meningioma,Findings indicate a meningioma tumor situated in the center area.,Imaging demonstrates a meningioma tumor occupying the center region.,0c47671e183a074c5fc6cccdb2f52188cf3e31ac15d7b2e8a70371b11e6bad36,7e1f2e6e3dcf9e7645db34a23384f010b23702a94fd7bb0e9978353508f0ede0,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00326_me_ax_t1,medclipseg_brisc:brisc2025_test_00439_me_co_t1,present,meningioma,MRI findings reveal a meningioma tumor in the left zone.,MRI reveals a meningioma tumor located in the left region.,c377d4a3d0ff8cd16d7758b45bf61e108798598e1a6f09873f53aed47e658384,5d5d2bdbe94499eb43c68c60924aec55c7d1a29fed00b61c969cf83c87bd830b,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00327_me_ax_t1,medclipseg_brisc:brisc2025_test_00502_me_sa_t1,present,meningioma,A meningioma tumor is visible in the center region on the scan.,A suspicious meningioma lesion is located in the left section.,b8fe33446c30993515201bd2aa31348916cf257ebe9089f056e2b8e84162e977,0848527230a56245f244c58d9d06606a7956934885c7a650cfae3a98098a3362,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00328_me_ax_t1,medclipseg_brisc:brisc2025_test_00395_me_co_t1,present,meningioma,There is evidence of a meningioma lesion in the center part of the brain.,There is evidence of a meningioma lesion in the right part of the brain.,6c4c76c58d9a7ccadf9fcb6c6344e272bd41feb32dcbd41d774e5628c66cccce,43b14ea3ecdc029afc9d92b78285fad70deb80acf220c05ec1c8ad1dc5793f18,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00329_me_ax_t1,medclipseg_brisc:brisc2025_test_00448_me_co_t1,present,meningioma,Imaging demonstrates a meningioma tumor occupying the left region.,Imaging reveals a meningioma abnormality located in the center.,e2edca49a1c59777f29a21059bfa0b8d0583e06289669be52ad73ca2923a8ec7,ba6ff025d2ff3205468b6bf3d15a5def2465d88d983a8ade28535d35c90a4590,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00330_me_ax_t1,medclipseg_brisc:brisc2025_test_00462_me_co_t1,present,meningioma,There is evidence of a meningioma lesion in the center part of the brain.,There is evidence of a meningioma lesion in the upper part of the brain.,6c4c76c58d9a7ccadf9fcb6c6344e272bd41feb32dcbd41d774e5628c66cccce,ace91636ce489e2a1ee2cde8806d09e141bd6239d487f4be185844bb025871ae,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00331_me_ax_t1,medclipseg_brisc:brisc2025_test_00467_me_co_t1,present,meningioma,Imaging demonstrates a meningioma tumor occupying the right region.,Imaging reveals a meningioma abnormality located in the center.,18085a24467f3951871bfec7401ad176529a558190ea08330cec5c3b4e43d694,ba6ff025d2ff3205468b6bf3d15a5def2465d88d983a8ade28535d35c90a4590,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00332_me_ax_t1,medclipseg_brisc:brisc2025_test_00375_me_ax_t1,present,meningioma,A meningioma tumor is present in the center region of the brain.,A suspicious meningioma lesion is located in the center section.,1d0a43063d3f2d56decc206ff6dc9548637e86e08cd120ec169f33832090b318,03ba088b72612cd06972a48442d5324574d6df245d959f5aae730c81852c29e2,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00333_me_ax_t1,medclipseg_brisc:brisc2025_test_00418_me_co_t1,present,meningioma,The upper section of the brain contains a meningioma lesion.,There is a meningioma lesion affecting the upper area of the brain.,58e670cc68ec5ba0e45ef47ff18feb8dd0fd29785b658535214c99927b232213,3ee3cebca3d3a422332fcbd9d65b536146eb65a39c2cde8cdc0fa739bf0aed34,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00334_me_ax_t1,medclipseg_brisc:brisc2025_test_00339_me_ax_t1,present,meningioma,Presence of a meningioma mass detected in the lower area.,The center area contains a confirmed meningioma tumor.,7388c30251d12964813391c6ae1652cc1a3ea5e0b2173307b0e625ede75af589,426726ecfc769963ef175d72c3a538b67ee815affebe197526c62c73f3f31143,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00335_me_ax_t1,medclipseg_brisc:brisc2025_test_00442_me_co_t1,present,meningioma,Presence of a meningioma growth observed in the center brain area.,Presence of a meningioma growth observed in the upper brain area.,8e12b44315c2abf5403ce15adbcf9583cfe7997606e9919aa3bcdc9851c34a5f,1d045dd7fe4523743080f92b776cbe0e48babaf0783e192b663273dc7a1ab905,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00336_me_ax_t1,medclipseg_brisc:brisc2025_test_00464_me_co_t1,present,meningioma,A meningioma tumor has been identified in the center area.,A meningioma tumor is present in the upper region of the brain.,b3b6daa39feac6a194c648f4a649a82b6bf69a4381abbc673f3b9b4dc7184a20,1d7fdd526864887a72094ecac0c8b6fcde33cd037f0fc331bbcbfca757f66947,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00337_me_ax_t1,medclipseg_brisc:brisc2025_test_00410_me_co_t1,present,meningioma,Imaging identifies a meningioma tumor in the center quadrant.,Imaging reveals a meningioma abnormality located in the upper.,d7591b1506dd10f8745f956d02837b0c6435f6aedda204c3d32323e013a2c097,c2412458e8224ae587044ed1b5aa73a3d00de72302469d8d8bc34cef99365ef6,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00338_me_ax_t1,medclipseg_brisc:brisc2025_test_00281_me_ax_t1,present,meningioma,There is a meningioma lesion affecting the center area of the brain.,There is evidence of a meningioma lesion in the center part of the brain.,58ede517bd9619c542ed45f04698cc486a094451952b2724c1164ce6ecf42c7b,6c4c76c58d9a7ccadf9fcb6c6344e272bd41feb32dcbd41d774e5628c66cccce,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00339_me_ax_t1,medclipseg_brisc:brisc2025_test_00434_me_co_t1,present,meningioma,The center area contains a confirmed meningioma tumor.,The center part of the brain exhibits a meningioma abnormality.,426726ecfc769963ef175d72c3a538b67ee815affebe197526c62c73f3f31143,155c8bf03b739082e4887f319c91a5559cb45b465a1d52d2cd2f5994123aa555,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00340_me_ax_t1,medclipseg_brisc:brisc2025_test_00348_me_ax_t1,present,meningioma,Abnormal meningioma growth observed in the center part of the brain.,An abnormal meningioma mass is found in the center section.,050436ca68888bbdc9405497296e183cc2c366a70e1d840a1601647679dca119,81fd07c131532ac5af2f9623895bc0bb337a45975cef5ca0b31f1a21a191a714,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00341_me_ax_t1,medclipseg_brisc:brisc2025_test_00527_me_sa_t1,present,meningioma,Imaging demonstrates a meningioma tumor occupying the center region.,Imaging identifies a meningioma tumor in the upper quadrant.,7e1f2e6e3dcf9e7645db34a23384f010b23702a94fd7bb0e9978353508f0ede0,02e175c95dbe53d05641adc5556781cc0938043da9661c02178a335cabc84316,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00342_me_ax_t1,medclipseg_brisc:brisc2025_test_00459_me_co_t1,present,meningioma,MRI shows a meningioma lesion occupying the center area.,MRI shows a meningioma lesion occupying the upper area.,157e3068406d12b985a99030f51fee4627f6b41254f7b30796f431d08baa29cb,609b84d665538d6d94a316a23da061c381cf07190ffa3c344c8d83bdecaaea5e,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00343_me_ax_t1,medclipseg_brisc:brisc2025_test_00297_me_ax_t1,present,meningioma,Detected meningioma lesion located at the center area.,Detected meningioma lesion located at the lower-right area.,9f00d56273248bc33ac550562e6249b5178a91f158dcd9929b01e41eefd533a4,0d6ec27b53800fa021c6f079c2a5962907969d7ff7618c4f82c3cd5853be3ea7,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00345_me_ax_t1,medclipseg_brisc:brisc2025_test_00396_me_co_t1,present,meningioma,Detected meningioma lesion located at the center area.,Detected meningioma lesion located at the right area.,9f00d56273248bc33ac550562e6249b5178a91f158dcd9929b01e41eefd533a4,d60221ab1978dcd9aaf32dd85053b5aa5a82ed0d392265f3aea0993d990091fe,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00346_me_ax_t1,medclipseg_brisc:brisc2025_test_00413_me_co_t1,present,meningioma,Findings indicate a meningioma tumor situated in the lower area.,Imaging demonstrates a meningioma tumor occupying the upper region.,ccace20f1447d1281109735d548894858638bac2845b947e0672ba6ca09cb2e5,54e5f1899fc8330e86f3dd8951088ac31078f30618f51f90963d66a1b43517f8,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00347_me_ax_t1,medclipseg_brisc:brisc2025_test_00552_me_sa_t1,present,meningioma,The center brain region contains a detected meningioma tumor.,The center part of the brain exhibits a meningioma abnormality.,3a8d8647a63b4430ecb9a0830693a7b8a26e1a6eedbe17bcf25fa38fe237df2d,155c8bf03b739082e4887f319c91a5559cb45b465a1d52d2cd2f5994123aa555,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00348_me_ax_t1,medclipseg_brisc:brisc2025_test_00499_me_sa_t1,present,meningioma,An abnormal meningioma mass is found in the center section.,An abnormal meningioma mass is found in the upper-right section.,81fd07c131532ac5af2f9623895bc0bb337a45975cef5ca0b31f1a21a191a714,aa995d359084e547f9e744f50a1d1e369ccd39fd87a8f67e749699622c4db211,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00350_me_ax_t1,medclipseg_brisc:brisc2025_test_00515_me_sa_t1,present,meningioma,MRI shows a meningioma lesion occupying the center area.,MRI shows a meningioma lesion occupying the upper area.,157e3068406d12b985a99030f51fee4627f6b41254f7b30796f431d08baa29cb,609b84d665538d6d94a316a23da061c381cf07190ffa3c344c8d83bdecaaea5e,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00351_me_ax_t1,medclipseg_brisc:brisc2025_test_00335_me_ax_t1,present,meningioma,MRI shows a meningioma lesion occupying the center area.,Presence of a meningioma growth observed in the center brain area.,157e3068406d12b985a99030f51fee4627f6b41254f7b30796f431d08baa29cb,8e12b44315c2abf5403ce15adbcf9583cfe7997606e9919aa3bcdc9851c34a5f,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00353_me_ax_t1,medclipseg_brisc:brisc2025_test_00445_me_co_t1,present,meningioma,Detected meningioma lesion located at the center area.,Detected meningioma lesion located at the upper area.,9f00d56273248bc33ac550562e6249b5178a91f158dcd9929b01e41eefd533a4,0a1a7c5f335aa75ad34bc11e8fed81f1830f8a3778de5ae9997a54ab9790e260,0,1
STRATIFIED_DERANGEMENT_V1_20260719,medclipseg_brisc,medclipseg_brisc:brisc2025_test_00355_me_ax_t1,medclipseg_brisc:brisc2025_test_00526_me_sa_t1,present,meningioma,MRI shows a meningioma lesion occupying the lower area.,Presence of a meningioma growth observed in the center brain area.,53a00182b9d8d805f9dd61d8a9eb996ee4743ecd314fb394ab1c02a3aaf3f413,8e12b44315c2abf5403ce15adbcf9583cfe7997606e9919aa3bcdc9851c34a5f,0,1
